decade,name,year,municipality
1951,"KÄLLQVIST, Eric Vilhelm",1898,Kristinehamn
1951,"KÄRRLANDER, Edvard Harald",1902,Sollefteå
1951,"KÖNIGSON, Ture König",1910,Göteborg
1951,"LAGER, Karl Fritiof",1905,Hägersten
1951,"LANDGREN, Axel Herman",1898,
1951,"LANGE, Nils Gunnar",1909,Stockholm
1951,"LARSSON, Bengt Martin",1910,Stockholm
1951,"LARSSON, Erik",1910,
1951,"LARSSON, Gunnar Karl",1908,
1951,"LARSSON, Gustaf Sigfrid",1896,Julita
1951,"LARSSON, Harald",1913,Hedenäset
1951,"LARSSON, Karl Herbert",1909,Vänersborg
1951,"LARSSON, Karl Åke",1910,Karlskoga
1951,"LARSSON, Lars Edmund",1921,
1951,"LARSSON, Lars Torsten",1913,
1951,"LARSSON, Nils August",1894,Östersund
1951,"LARSSON, Nils Herbert",1900,Högsby
1951,"LARSSON, Sigfrid",1894,Svalöv
1951,"LARSSON, Yngve Gustaf",1881,Stockholm
1951,"LASSINANTTI, Isak Ragnvald",1915,Luleå
1951,"LEANDER, Axel",1888,Ystad
1951,"LEMNE, Mats Herman",1919,Stockholm
1951,"ELIASSON, Anna",1912,Huddinge
1951,"LEVIN, Hans Samuel",1899,Kämpinge
1951,"FROSTENSON, Ulla Ebba",1910,Drottningholm
1951,"LIDSKOG, Carl Ingvar",1919,Vallentuna
1951,"LILJEDAHL, Edith Virginia",1901,Gävle
1951,"LINDAHL, Lars Hjalmar",1894,Laxå
1951,"LINDBERG, Carl August",1891,Mälarhöjden
1951,"LINDBERG, Marta Sylvia",1912,Frövi
1951,"LINDBLOM, Erik August",1888,Falun
1951,"LINDELL, Ingvar Albert",1904,Stockholm
1951,"LINDELÖW, Karl",1920,
1951,"LINDGREN, Justus Hilmer",1896,
1951,"LINDHOLM, Per Sigurd",1904,Sandviken
1951,"LINDSKOG, Elsa Ingeborg",1904,
1951,"LINDSTRÖM, Helge Börje",1901,
1951,"LINDSTRÖM, Ulla Gunilla",1909,Stockholm
1951,"LINGMAN, John",1901,Stockholm
1951,"LODENIUS, Viktor Gunnar",1892,
1951,"LOTHIGIUS, Carl",1919,Örserumsbrunn
1951,"LUNDBERG, John Inge",1905,Uppsala
1951,"LUNDGREN, Per Gordon",1890,Umeå
1951,"LUNDKVIST, Karl Svante",1919,Eskilstuna
1951,"LUNDMARK, Jonas Gunnar",1907,Lycksele
1951,"LUNDQVIST, Artur Evald",1894,Trollhättan
1951,"LUNDQVIST, Ragnar",1885,Rotebro
1951,"LUNDSTRÖM, Nils Birger",1904,Bromma
1951,"LUNDVIK, Carl Ulf",1916,
1951,"LÖFGREN, Nils Sigfrid",1908,Malmö
1951,"LÖFQVIST, Thyra Concordia",1905,Mörrum
1951,"LÖFROTH, John Gotthard",1896,Luleå
1951,"MAGNUSSON, Anders Tage",1910,
1951,"MAGNUSSON, Erik Otto",1900,Tumhult
1951,"MAGNUSSON, Nils Bertil",1912,
1951,"MALMBORG, Gustav Emil",1891,Bromma
1951,"MALMBORG, Oscar Johan",1892,Skövde
1951,"MANNERSKANTZ, Axel Fredrik",1897,
1951,"MATTSON, Lisa",1918,Göteborg
1951,"MATTSSON, Torsten Axel",1915,Eneryda
1951,"MELLQVIST, Sven Axel",1912,Korsnäs
1951,"MOGARD, Johan Adolf",1892,Vällingby
1951,"MOSESSON, Gustav Adolf",1877,Lidingö
1951,"MOSSBERG, Hugo Karl",1908,Stockholm
1951,"MOSSBERGER, Eric Gustav",1905,Getinge
1951,"MUNKTELL, Axel Henrik",1903,Uppsala
1951,"MÅRTENSSON, Alvar Georg",1909,Ystad
1951,"MÅRTENSSON, Johannes Wiktor",1885,Uddevalla
1951,"MÖLLER, Yngve Algot",1912,Gävle
1951,"NELANDER, Eric Malte",1902,Trelleborg
1951,"NERMAN, Ture",1886,Stockholm
1951,"NESTRUP, Nils Nestor",1894,Halmstad
1951,"NIHLFORS, Folke Uno",1910,Johanneshov
1951,"NIKLASSON, Otto Severin",1894,Sjuntorp
1951,"NILSON, Hjalmar Ragnvald",1901,Spånstad
1951,"NILSSON, Alfred",1887,Steneberg
1951,"NILSSON, Bror Adam",1888,Borås
1951,"NILSSON, Bror Arvid",1906,Lönsboda
1951,"NILSSON, Carl Olof",1896,Göteborg
1951,"NILSSON, Elis Birger",1915,Östersund
1951,"NILSSON, Ernst Hjalmar",1904,
1951,"NILSSON, Gerda Maria",1914,Gävle
1951,"NILSSON, Gunhild Margareta",1903,
1951,"NILSSON, Gustaf Gerhard",1895,Gävle
1951,"NILSSON, Gustaf Valdemar",1900,Kristinehamn
1951,"NILSSON, Gustav Eric",1897,
1951,"NILSSON, Hanna Maria",1903,Långshyttan
1951,"NILSSON, Harald Torsten",1905,Stockholm
1951,"NILSSON, Henning Ferdinand",1908,Gävle
1951,"NILSSON, Hjalmar",1886,Alnarp
1951,"NILSSON, Jan",1924,
1951,"NILSSON, Johan",1873,Kristianstad
1951,"NILSSON, Johan Magnus",1891,Varuträsk
1951,"NILSSON, Jöns Olof",1905,
1951,"NILSSON, Karl Johan",1889,Landskrona
1951,"NILSSON, Nils Yngve",1909,
1951,"NILSSON, Otto Ferdinand",1896,
1951,"NILSSON, Patrick",1892,
1951,"NILZON, Karl Ivar",1892,
1951,"NOLIN, Carl Oscar",1883,
1951,"NORD, Josef",1894,Fyrunga
1951,"NORDENSSON, Harald",1886,Stockholm
1951,"NORDENSTAM, Berndt Allan",1904,Stockholm
1951,"NORDGREN, Hans Per",1908,Söderhamn
1951,"NORDGREN, Olivia Louise",1880,Trelleborg
1951,"NORDKVIST, Nils Sigfrid",1889,Kalmar
1951,"NORDQVIST, Olof Helmer",1896,Karlskoga
1951,"NORDSTRÖM, Margareta",1907,Johanneshov
1951,"NORDLANDER, Mikael Inge",1909,
1951,"NORLING, Anton",1889,Göteborg
1951,"NORMAN, David Robert",1887,Fagersta
1951,"NORRBY, Samuel Johannes",1906,Åkersberga
1951,"NORUP, Bengt Samuel",1896,
1951,"NYBERG, Jonas Olaus",1910,Karlskrona
1951,"NYGREN, Erik Wilhelm",1897,Bromma
1951,"NYGREN, Hildur Kristina",1896,
1951,"NYHAGE, Hans Birger",1924,Kinna
1951,"NYSTRÖM, Ernst Hjalmar",1908,Kiruna
1951,"NÄSGARD, Bernhard",1891,Stockholm
1951,"NÄSLUND, Per Johan",1886,
1951,"ODHE, Nils Sigurd",1908,
1951,"OCHLIN, Bertil Gotthard",1899,Stockholm
1951,"OHLON, Sven Johan",1888,Göteborg
1951,"OHLSSON, Albert William",1895,
1951,"OHLSSON, Olof Ebbe",1903,Blädinge
1951,"OHLSSON, Sigvard Walter",1908,Kastlösa
1951,"OLOFSON, Olof Christer",1909,Kristianstad
1951,"OLOFSSON, Per Olof",1889,
1951,"OLOFSSON, Ake Waldemar",1898,Höganäs
1951,"OLSSON, Anders",1885,Mora
1951,"OLSSON, Carl Petrus",1881,Mellerud
1951,"OLSSON, Erik",1906,Krokom
1951,"OLSSON, Ernst Wilhelm",1909,
1951,"OLSSON, Gunnel",1906,Åkersberga
1951,"OLSSON, Gustav Adolyv",1886,Gävle
1951,"OLSSON, Karl Johan",1893,Örebro
1951,"ONSJÖ, Johannes",1895,
1951,"ORGARD, Per Leander",1889,
1951,"OSVALD, Karl Hugo",1892,
1951,"PALM, Nils Sture",1919,Sollentuna
1951,"PALME, Sven Olof",1927,Vällingby
1951,"PERSSON, Fritz Josef",1901,Växjö
1951,"PERSSON, Gröt Viktor",1902,Älvdalsåsen
1951,"PERSSON, Ivar",1901,
1951,"PERSSON, Johan",1895,Östervåla
1951,"PERSSON, Karl Ragnar",1894,
1951,"PERSSON, Kvickers Olof",1904,
1951,"PERSSON, Nils",1901,Svensköp
1951,"PERSSON, Ola Ferdinand",1891,Landafors
1951,"PERSSON, Oskar Helmer",1904,Luleå
1951,"PERSSON, Per",1884,Norrby
1951,"PERSSON, Ragnar Valdemar",1898,
1951,"PERSSON, Sven Gustaf",1911,
1951,"PERSSON, Yngve Berner",1905,
1951,"PETERSSON, Emil",1880,Karlskrona
1951,"PETERSSON, Gustaf Åke",1910,Nybro
1951,"Petterson, Pettersson",1910,Västerås
1951,"PETTERSON, Karl Göran",1898,Degerfors
1951,"PETTERSSON, Axel Georg",1907,Visby
1951,"PETTERSSON, Erik Albert",1889,
1951,"PETTERSSON, Gunnar",1899,Kungälv
1951,"PETTERSSON, Harald Anders",1918,
1951,"PETTERSSON, John Wilhelm",1893,
1951,"PÅLSSON, Paul Olof",1893,
1951,"QUENSEL, Nils Jakob",1894,
1951,"RAMBERG, Albert",1885,
1951,"RANMARK, Dagmar",1899,
1951,"RASK, Karl Artur",1911,Bredaryd
1951,"REGNELL, Carl Göran",1916,Lund
1951,"RENLUND, Rolf Gunnar",1915,
1951,"RENSTRÖM, Nanny Helena",1903,Kumla
1951,"RIMMERFORS, Axel Einar",1900,Bromma
1951,"RIMAS, Karl Sigvard",1909,
1951,"RINGABY, Per",1916,
1951,"ROSENBERG, Nils Ragnar",1897,Hässleholm
1951,"RUBBESTAD, Axel Ludvig",1888,
1951,"RUDEWALL, Folke",1895,
1951,"RYBERG, Karl Arthur",1882,Dalum
1951,"RYLANDER, Axel Olov",1900,Västerås
1951,"SANDBERG, Johan Malkolm",1888,Sommen
1951,"SANDBERG, Olov Evert",1886,
1951,"SANDELL, Hulda Maria",1910,Karlstad
1951,"SANDSTRÖM, Ragnhild Maria",1901,Teg
1951,"SCHMIDT, Carl Sixtensson",1894,Göteborg
1951,"SCHÖTT, Lars Erik",1911,Kalmar
1951,"WIBERG, Ingrid",1911,Göteborg
1951,"SEHLSTEDT, Ossian Alfons",1904,Eskilstuna
1951,"SENANDER, Knut Erik",1889,
1951,"SETH, Torgil Gabriel",1895,Bratteborg
1951,"SETTERBERG, Karl Einar",1904,
1951,"SEVERIN, Erik Johan",1909,Gävle
1951,"SEVERIN, Frans Ferdinand",1889,Bromma
1951,"SJÖDAHL, Hakon Lauritz",1887,Göteborg
1951,"SJÖLIN, Bengt Johan",1886,Trollhättan
1951,"SJÖQVIST, Birgitta Kristina",1910,Sunne
1951,"SJÖSTRAND, Helga Kristina",1890,Umeå
1951,"BENGTSSON, Anna Maria",1889,Göteborg
1951,"SJÖVALL, Elisabeth",1915,Göteborg
1951,"SKOGLUND, Gösta Teodor",1903,
1951,"SKOGLUND, Johan Martin",1892,Doverstorp
1951,"SKÖLD, Per Edvin",1891,
1951,"SKÖLDIN, Per Arthur",1898,Sundbyberg
1951,"SNYGG, Johan Gustaf",1896,Säter
1951,"SPETZ, Gunnar",1891,
1951,"SPÅNGBERG, August Konrad",1893,Charlottenberg
1951,"STAXÄNG, Ernst Valdemar",1898,
1951,"STEFANSON, Rolf Stig",1909,Ludvika
1951,"STEN, Henning",1895,Gävle
1951,"STENBERG, Nils Göran",1915,Edsbyn
1951,"STIERNSTEDT, Lennart Johan",1904,
1951,"STJÄRNE, Anders",1884,
1951,"STRAND, Axel Wilhelm",1893,
1951,"STRANDH, Sten Erik",1908,Växjö
1951,"STRANDLER, Nils Georg",1892,Mjölby
1951,"STRÄNG, Gunnar Georg",1906,
1951,"STÅÄHL, David Emanuel",1901,Karlstad
1951,"STAHLE, Nils Albert",1901,Fagersta
1951,"SUNDBERG, Carl Gustaf",1884,
1951,"SUNDBERG, Hugo",1891,
1951,"SUNDELIN, Fredrik Bernhard",1911,Bredbyn
1951,"SUNDELIN, Gustaf Valfrid",1890,
1951,"SUNDIN, Sven Erik",1915,Nordingrå
1951,"SUNDSTRÖM, Nils Walter",1890,Skövde
1951,"SUNDVIK, Anders",1888,
1951,"SUNNE, Johan Adolf",1890,Mjölby
1951,"SVANSTRÖM, Karl Ivan",1918,
1951,"SVEDBERG, Arthur Lage",1901,Burträsk
1951,"SVEDBERG, Ellen Sofia",1891,Eskilstuna
1951,"SVEDBERG, Erik Daniel",1909,
1951,"SWEDBERG, Gustaf Ruben",1896,Örebro
1951,"SVENINGSSON, Nils Ragnar",1906,Tranemo
1951,"SVENNING, Eric Adolf",1901,Malmö
1951,"SVENNINGSSON, David Cornelius",1911,Stockholm
1951,"SVENSON, Gärda Sofia",1895,
1951,"SVENSSON, Axel Einar",1899,Malmö
1951,"SVENSSON, Evert Ingemar",1925,Kungälv
1951,"SVENSSON, Gustav Hjalmar",1881,
1951,"SVENSSON, Gustaf Ludvig",1901,Reftele
1951,"SVENSSON, Jerker Uno",1897,Göteborg
1951,"SVENSSON, Karl Rikard",1900,Spjutsbygd
1951,"SVENSSON, Per Gustaf",1896,
1951,"SVENSSON, Rosalie",1903,Kungsör
1951,"SVENSSON, Sven Arvid",1904,
1951,"SVENSSON, Sven Patrik",1895,Alingsås
1951,"SVENSSON, Waldemar",1897,
1951,"SVÄRD, Nils Gunnar",1911,Solna
1951,"SÄVSTRÖM, August Vilhelm",1879,Bollnäs
1951,"SÖDERBERG, Sten Torsten",1906,Västerås
1951,"SÖDERQUIST, Martin",1893,Solna
1951,"SÖRLIN, Thore",1906,Åsele
1951,"THAPPER, Gustaf Fridolf",1899,
1951,"THORSSON, Inga Margareta",1915,Stockholm
1951,"THUN, Fritjof Wilhelm",1887,
1951,"THUN, Karl Edvin",1898,Enköping
1951,"THUNVALL, Gunbjörg Marie",1912,Ramsjö
1951,"TJÄLLGREN, Olof Leonard",1878,
1951,"TORBRINKE, Tekla Jenny",1901,Kalmar
1951,"UTBULT, Karl Birger",1884,Öckerö
1951,"WACHTMEISTER, Hans Wilhelm",1913,
1951,"WAHLUND, Sven Gösta",1901,
1951,"WAHRENDORFF, John Harry",1903,Kil
1951,"WALLENTHEIM, Adolf Valentin",1898,Nacka
1951,"WALLENTHEIM, Annie Emilia",1902,Nacka
1951,"GUNNE, Annie Kristina",1912,
1951,"WALLIN, Eivor Linnea",1904,Skutskär
1951,"WARD, Karl Selim",1888,Norrköping
1951,"WEHTJE, Ernst Jonas",1891,Malmö
1951,"WELIJNE, Johan Josef",1893,Stockholm
1951,"WEILAND, Karl Hjalmar",1887,Nässjö
1951,"VELANDER, Carl Gustaf",1884,Sundsvall
1951,"WERNER, Oscar Emanuel",1889,
1951,"WESTLING, Otto Jacob",1905,
1951,"WETTERSTRÖM, Karin Hillevi",1908,Linköping
1951,"VIGELSBO, Sven Johan",1908,
1951,"WIGFORSS, Ernst Johannes",1881,
1951,"WIKLUND, Olof Walfrid",1902,Öjebyn
1951,"WIKLUND, Sven Albin",1911,Stockholm
1951,"VILHELMSSON, Edvard Emanuel",1907,
1951,"WILHELMSSON, Erik Anton",1894,
1951,"VINGE, Margit Selma",1901,Nacka
1951,"VIRGIN, Gustay Ivar",1908,
1951,"WIRMARK, Oskar Fridolf",1910,Örebro
1951,"WISTRAND, Karl Knutsson",1889,
1951,"WOHLIN, Margit",1897,Stocksund
1951,"WOLGAST, Tor Herman",1891,
1951,"VOUGT, Allan Georg",1895,Lidingö
1951,"WÄRNBERG, Erik Gunnar",1919,Opphem
1951,"VÄSTBERG, Rebecka Desideria",1891,Stockholm
1951,"ZETTERBERG, Herman",1904,
1951,"ZETTERBERG, Karl Ake",1908,Stockholm
1951,"ÅGREN, Johan Östen",1910,Malung
1951,"AHMAN, Frans Hjalmar",1892,
1951,"ÅKERSTRÖM, Ernst Oskar",1896,
1951,"ÅKESSON, Sten Ragnar",1900,
1951,"AMAN, Oskar Valter",1905,Enskede
1951,"AQVIST, Erik Gösta",1904,Örebro
1951,"ÄSBRINK, Per Valfrid",1912,
1951,"ÖBERG, Märta",1895,Göteborg
1951,"ÖHMAN, Lars Gunnar",1904,Enskede
1951,"ÖSTLUND, Carl",1894,
1951,"ÖSTRAND, Erik Leonard",1907,Avesta
1961,"Adolfsson, Tage",1920,Jordholmen
1961,"Andersson, Axel Emanuel",1897,Österfärnebo
1961,"Andersson, Carl Albert",1899,Bromma
1961,"Andersson, Ivar",1918,
1961,"Andersson, Lennart",1927,Södertälje
1961,"Anderson, Ruth",1908,Lerum
1961,"Andersson, Sten",1923,
1961,"Arweson, Bengt",1904,Gothem
1961,"Axelson, Anders",1910,Fagerås
1961,"Bengtson, Bengt",1915,Solna
1961,"Berglund, Frida",1922,Luleå
1961,"Bergman, Ingrid",1925,Svärdsjö
1961,"Bergqvist, Jan",1939,Avesta
1961,"Andersson, Ivar Berndtsson",1905,Bokenäs
1961,"Björck, Anders",1944,Nässjö
1961,"Boman, Märta",1902,
1961,"Branting, Georg",1887,Stockholm
1961,"Broberg, Hans",1906,Bofors
1961,"Brännström, Roland",1930,Skellefteå
1961,"Carlqvist, Ingeborg",1901,Hälsingborg
1961,"Carlsson, Carl Walfrid",1901,Stockholm
1961,"Carlsson, Georg",1892,Köping
1961,"Carlsson, Gunnar",1902,Göteborg
1961,"Carlsson, Henning",1934,Tyresö
1961,"Carlsson, Oscar",1901,Säffle
1961,"Larsson, Uno",1915,Kristinehamn
1961,"Carlsson, Vilhelm Erik",1905,
1961,"Christenson, Carl",1899,Malmö
1961,"Dahl, Einar",1904,Uddevalla
1961,"Damström, Karl",1901,Domnarvet
1961,"Elmgren, Bengt",1901,Norrköping
1961,"Landberg, Maj",1922,
1961,"Eriksson, Etty",1897,Ängelholm
1961,"Ericson, Sture",1937,Örebro
1961,"Erlander, Tage",1901,Stockholm
1961,"Ewerlöf, Knut",1890,Stockholm
1961,"Fagerlund, Bengt",1914,
1961,"Fagerström, Lars",1910,Boden
1961,"Fahlander, Gustaf",1892,Eskilstuna
1961,"Feldt, Kjell",1931,
1961,"Winther, Ethel",1927,Älvsjö
1961,"Forsberg, Anders",1914,Nässjö
1961,"Forsling, Ruth",1923,Stockholm
1961,"Fredholm, Lars",1920,Malmö
1961,"Fröding, Nils Gustaf",1904,Sundsvall
1961,"Geijerstam, Sven",1913,
1961,"Gillström, Anselm",1899,
1961,"Gradin, Anita",1933,Stockholm
1961,"Grym, Jakob",1898,Svanstein
1961,"Gustavsson, Bengt",1925,
1961,"Gustavsson, Åke",1943,Nässjö
1961,"Hagberg, Erik",1891,Malmö
1961,"Hammarsten, Erik",1927,Älvsbyn
1961,"Hansson, Gustaf Henry",1894,Göteborg
1961,"Hansson, Stig",1913,Skurup
1961,"Hansson, Tage",1915,Piteå
1961,"Heurlin, Dagmar",1919,Bromma
1961,"Hedblom, Staffan",1924,Enskede
1961,"Hellström, Mats",1942,Stockholm
1961,"Hermansson, Rune",1917,Stockholm
1961,"Hjalmarson, Jarl",1904,Lidingö
1961,"Häll, Karl",1929,
1961,"Hörnlund, Gördis",1924,Borås
1961,"Jadestig, Thure",1922,Hallstahammar
1961,"Jacobsson, Ernst",1897,Sala
1961,"Johansson, Anders",1891,Borås
1961,"Johansson, Erik",1923,Simrishamn
1961,"Johansson, John",1904,
1961,"Johansson, Olof",1897,Öckerö
1961,"Johnsson, John",1924,Blentarp
1961,"Jonsson, Jonas",1892,Bollnäs
1961,"Jonäng, Gunnel",1921,Bollnäs
1961,"Jäderberg, Anna",1898,Kiruna
1961,"Jönsson, Eric",1922,Malmö
1961,"Jönsson, Hans",1915,Arlöv
1961,"Jönsson, Karl",1895,
1961,"Kilsmo, Karl",1906,Flen
1961,"Kollberg, Gustaf",1891,Stockholm
1961,"Kronstrand, Johan",1897,
1961,"Källenius, Sten",1912,Stockholm
1961,"Werner, Lars",1918,Kvarnby
1961,"Larsson, Anton",1915,Tösse
1961,"Larsson, Nils",1900,Högsby
1961,"Levin, Karl",1923,Lund
1961,"Lidbom, Carl",1926,Stockholm
1961,"Frostenson, Ulla",1910,
1961,"Lindahl, Lars",1894,Laxå
1961,"Lindberg, Marta",1912,Frövi
1961,"Lindberg, Sven",1930,
1961,"Lindekvist, Astrid",1907,Skellefteå
1961,"Lindström, Helge",1901,Brunflo
1961,"Lokander, Kaj",1913,Karlstad
1961,"Ludvigsson, Ingrid",1920,Torshälla
1961,"Lundbeck, Alice",1909,Stockholm
1961,"Lundblad, Grethe",1925,Hälsingborg
1961,"Lundblad, Margit",1906,Malmö
1961,"Löfberg, Bertil",1923,Malmö
1961,"Löfqvist, Thyra",1905,Mörrum
1961,"Magnusson, Nils",1912,Borås
1961,"Malmborg, Oscar",1892,Skövde
1961,"Marcusson, Eric",1918,Västerås
1961,"Mogård, Britt",1922,Tullinge
1961,"Myrdal, Alva",1902,Stockholm
1961,"Nilsson, Sven",1925,
1961,"Norberg, Eric",1907,Timrå
1961,"Nord, Josef",1894,Fyrunga
1961,"Nordenson, Jonas",1920,Saltsjöbaden
1961,"Odhe, Nils",1908,Vinninga
1961,"Olofsson, Per",1889,Sveg
1961,"Ohlsson, Lilly",1903,Klagstorp
1961,"Olsson, Emanuel Olsson",1919,Timrå
1961,"Persson, Fritz",1904,Växjö
1961,"Pehrsson, Maj",1914,Hyssna
1961,"Persson, Nils",1901,Hörby
1961,"Persson, Ragnar",1898,Vinberg
1961,"Pettersson, Axel Georg",1918,Örebro
1961,"Pettersson, Gunnar",1899,Kungälv
1961,"Petersson, Hans",1926,
1961,"Pettersson, Karl",1917,Stugun
1961,"Ranmark, Dagmar",1899,
1961,"Ryding, Gunvor",1909,Rundviksverken
1961,"Sandler, Rickard",1884,Stockhom
1961,"Schmidt, Carl",1894,
1961,"Sellgren, Rolf",1919,Örnsköldsvik
1961,"Seth, Torgil Gabriel",1895,Bratteborg
1961,"Sigurdsen, Gertrud",1923,
1961,"Sjöholm, Sten",1917,Stockholm
1961,"Skantz, Anna",1923,Malmö
1961,"Skoglund, Gösta",1898,
1961,"Spetz, Gunnar",1891,Håbygård
1961,"Stenberg, Nils",1915,
1961,"Stiernstedt, Lennart",1904,Knivsta
1961,"Stigmarker, Stig",1919,Mullsjö
1961,"Sundelin, Gustaf",1890,
1961,"Sundman, Per Olof",1922,Vaxholm
1961,"Svensson, Gärda",1895,Långås
1961,"Svensson, Per",1896,
1961,"Svensson, Rosalie",1903,Kungsör
1961,"Svensson, Waldemar",1897,Ljungskile
1961,"Sydow, Christian",1899,
1961,"Söderquist, Martin",1893,Solna
1961,"Söderström, Kurt",1914,
1961,"Sörenson, Lars",1920,
1961,"Thunborg, Carsten",1918,Skärholmen
1961,"Tistad, Eskil",1907,Uppsala
1961,"Torbrink, Tekla",1901,
1961,"Wachtmeister, Hans",1913,Johannishus
1961,"Weibull, Gunnar",1919,Landskrona
1961,"Werbro, Wiking",1913,
1961,"Westberg, Hans",1926,Hofors
1961,"Wiklund, Olof",1902,Öjebyn
1961,"Wikström, Jan",1932,Stockholm
1961,"Zachrisson, Bertil",1926,Stockholm
1961,"Åkesson, Sten",1900,Örebro
1961,"Östlund, Carl",1894,Myckle
